project,filename,sample_number,concentration_mg_L,integration_time_ms,excitation_nm,target_pigment,area_per_ms,band_1_energy,band_1_energy_per_ms,band_2_energy,band_2_energy_per_ms,band_3_energy,band_3_energy_per_ms,band_4_energy,band_4_energy_per_ms,band_ratio_2_1,band_ratio_3_1,band_ratio_4_1,centroid,elapsed_minutes,kurtosis,max_intensity,max_per_ms,mean_intensity,peak_1_fwhm,peak_1_intensity,peak_1_intensity_per_ms,peak_1_pos,peak_2_fwhm,peak_2_intensity,peak_2_intensity_per_ms,peak_2_pos,peak_3_fwhm,peak_3_intensity,peak_3_intensity_per_ms,peak_3_pos,peak_4_fwhm,peak_4_intensity,peak_4_intensity_per_ms,peak_4_pos,peak_5_fwhm,peak_5_intensity,peak_5_intensity_per_ms,peak_5_pos,peak_count,peak_ratio_1_2,skewness,snr,std_intensity,total_area
violet-211,rec_20260211_171701.npz,29,3.422,300,405,chl_a,23969.59152010495,656223.5086392789,2187.411695464263,2175787.127214457,7252.623757381523,4024744.5918706385,13415.815306235461,334122.2283071103,1113.740761023701,3.3156189904352704,6.133191723375168,0.5091591872408441,1846.83693148488,49.53333333333333,1.5328932998984133,9117.855856643379,30.39285285547793,1971.1835131665255,621.0,8526.49015151517,28.4216338383839,1801,598.0,8868.007634032654,29.560025446775512,1860,588.0,9117.855856643379,30.39285285547793,1914,608.0,8729.516142191162,29.098387140637204,1976,669.0,7303.868706293723,24.346229020979077,2066,5,1.0281741100054858,1.7098634786096973,23.040443819376915,2506.1176181821797,7190877.4560314845
violet-211,rec_20260211_171822.npz,30,3.251,300,405,chl_a,29456.203878043318,846590.6791618124,2821.968930539375,1938650.1587930634,6462.167195976878,5631504.136030186,18771.680453433954,420116.1894279341,1400.3872980931137,2.2899498027930933,6.651979846513067,0.4962447612155148,1890.6268794446214,50.88333333333333,1.555184643954414,11217.51959336962,37.39173197789873,2422.3851873390886,628.0,10117.337105024628,33.72445701674876,1900,590.0,10947.251981352008,36.49083993784003,1955,583.0,11217.51959336962,37.39173197789873,2026,607.0,10577.26600621603,35.257553354053435,2091,677.0,9104.501430976454,30.348338103254846,2157,5,1.0246881694582344,1.7156829057768443,24.19348445213097,3059.888993492309,8836861.163412996
violet-211,rec_20260211_171935.npz,31,3.088,300,405,chl_a,24754.997705160633,717829.7530675359,2392.765843558453,1642638.8953379989,5475.462984459996,4713628.978972428,15712.096596574758,352401.6841702287,1174.672280567429,2.2883404990088976,6.566499868289735,0.49092655001313873,1889.6259213037845,52.1,1.4497163493458292,9248.683255633274,30.828944185444247,2035.7728375954468,641.0,8533.586444573964,28.44528814857988,1900,609.0,9149.237393162413,30.497457977208043,1956,605.0,9248.683255633274,30.828944185444247,2026,635.0,8672.182737632756,28.90727579210919,2091,688.0,7432.729409479429,24.775764698264762,2154,5,1.0108693061724663,1.6870179277329937,22.875089079996318,2547.6026128307158,7426499.31154819
violet-211,rec_20260211_172157.npz,32,2.934,300,405,chl_a,24158.907407439838,702472.254045262,2341.5741801508734,1573264.8399378436,5244.216133126145,4637580.117589366,15458.600391964552,334355.0106594801,1114.516702198267,2.2396113595633547,6.601798278698357,0.47596899199087345,1888.6043458468614,54.46666666666667,1.5595950315691862,9183.834751359773,30.612782504532575,1986.7522539013025,633.0,8351.221668609187,27.83740556203062,1900,599.0,9068.53850038852,30.228461667961735,1955,593.0,9183.834751359773,30.612782504532575,2025,620.0,8660.735897435918,28.869119658119725,2091,672.0,7409.763908313926,24.699213027713085,2154,5,1.012713873461122,1.7159122614488136,22.392127399475278,2516.3071285496176,7247672.222231952
violet-211,rec_20260211_172325.npz,33,2.787,300,405,chl_a,23558.536020865056,676324.775109584,2254.4159170319467,1709076.488122027,5696.921627073423,4360575.684654666,14535.25228218222,321583.85837323964,1071.9461945774653,2.5270055911305445,6.447458151962758,0.4754873253329125,1873.727556013492,55.93333333333333,1.4055568100187266,8762.270544491757,29.207568481639193,1937.3796069790342,660.0,7763.2963286713475,25.877654428904492,1866,617.0,8558.797300344602,28.52932433448201,1924,611.0,8762.270544491757,29.207568481639193,1978,619.0,8531.16822489107,28.437227416303564,2066,708.0,6861.771810074,22.872572700246668,2156,5,1.0237735790446822,1.6727257605968373,22.428791844773123,2423.26731041684,7067560.806259517
violet-211,rec_20260211_172513.npz,34,2.648,500,405,chl_a,10222.743387984765,510510.9179211708,1021.0218358423416,1375310.698041961,2750.6213960839223,2973010.457596955,5946.02091519391,252539.6204322956,505.0792408645912,2.6939888056504326,5.823598190031314,0.49468015583418107,1850.546327822836,57.733333333333334,1.7290692567252846,6509.17067599069,13.01834135198138,1401.1435564672101,629.0,5619.934371688928,11.239868743377857,1802,580.0,6262.670184361108,12.525340368722215,1868,565.0,6509.17067599069,13.01834135198138,1949,574.0,6310.194655647398,12.620389311294796,2001,615.0,5811.339453274011,11.622678906548023,2067,5,1.0315324694722716,1.758029702899317,22.764048126670968,1760.6266580513711,5111371.693992383
violet-211,rec_20260211_172646.npz,35,2.516,500,405,chl_a,18168.096199067637,822466.7471717189,1644.9334943434378,2186532.417933183,4373.064835866366,5705906.034343448,11411.812068686895,369142.9000854709,738.2858001709418,2.6585055571573974,6.93755225237348,0.44882410304717074,1875.5419485699742,59.28333333333333,1.5832078934108544,11967.377156177183,23.934754312354364,2490.144764126595,652.0,9810.194980575001,19.620389961150003,1844,606.0,11169.271375291399,22.338542750582796,1900,583.0,11967.377156177183,23.934754312354364,1956,591.0,11744.409355089381,23.488818710178762,2026,622.0,10662.970753690777,21.325941507381554,2090,5,1.0189850161337555,1.7211184125683654,24.27405434283851,3256.7646574026685,9084048.099533819
violet-211,rec_20260211_172750.npz,36,2.39,500,405,chl_a,17853.93839815643,886875.9287497371,1773.7518574994742,2260743.1566348854,4521.486313269771,5348181.305742755,10696.362611485509,431168.807950838,862.337615901676,2.549108712220819,6.030360203013166,0.48616587052787996,1866.4019975418453,60.35,1.1967766966469533,10703.47994914179,21.40695989828358,2447.085855010476,701.0,9066.610718372556,18.133221436745114,1845,648.0,9945.208734901486,19.890417469802973,1900,625.0,10582.012074592098,21.164024149184197,1955,621.0,10703.47994914179,21.40695989828358,2026,648.0,9940.634312354334,19.881268624708667,2091,5,1.0114787125258855,1.6290506075732283,22.519881287515,3000.0909450997615,8926969.199078215
violet-211,rec_20260211_172921.npz,37,2.27,500,405,chl_a,15807.069356565693,798967.6565734283,1597.9353131468565,2338903.44507641,4677.80689015282,4369489.582232593,8738.979164465185,396173.99440041534,792.3479888008306,2.9274069179563287,5.468919231314365,0.49585736186056156,1834.336000945107,61.86666666666667,1.5121759160201362,9868.058487438511,19.73611697487702,2166.5391113713945,725.0,7174.30716394718,14.34861432789436,1748,640.0,9081.07852887855,18.1621570577571,1825,598.0,9868.058487438511,19.73611697487702,1914,625.0,9425.361450401473,18.850722900802946,1976,681.0,8121.890344470362,16.243780688940724,2064,5,1.046968706650309,1.6961368373976713,21.932605594346278,2647.1149580710203,7903534.678282847
violet-211,rec_20260211_173045.npz,38,2.157,500,405,chl_a,12157.753951573453,589632.5363519826,1179.2650727039652,1798902.7562587452,3597.8055125174906,3395584.6631118963,6791.169326223792,294757.02006410324,589.5140401282065,3.0508878756732747,5.758814946203874,0.49989951688851053,1840.6889783895128,63.266666666666666,1.7669402884354977,7802.724906759927,15.605449813519854,1666.3588201169755,637.0,6338.211363636379,12.676422727272758,1746,584.0,7302.611398601417,14.605222797202835,1800,562.0,7634.794696969714,15.269589393939428,1860,553.0,7802.724906759927,15.605449813519854,1913,580.0,7398.10551282053,14.79621102564106,1976,5,1.021995379896314,1.7714330775921616,20.34461807432431,2115.285588506015,6078876.975786727
violet-211,rec_20260211_173211.npz,39,2.049,500,405,chl_a,12729.797803496533,635803.3464653542,1271.6066929307085,1939033.7247637254,3878.0674495274507,3468090.04492478,6936.180089849559,321971.7855944063,643.9435711888126,3.0497381549554112,5.454658369140498,0.5064015271142506,1832.1473025921407,64.7,1.4420234911631402,7845.3987666878775,15.690797533375754,1744.7639533301167,638.0,6969.669061241804,13.939338122483608,1781,617.0,7401.631231193065,14.80326246238613,1844,595.0,7845.3987666878775,15.690797533375754,1914,610.0,7504.217105318941,15.008434210637883,1977,653.0,6741.224051705885,13.482448103411771,2066,5,1.045465323907954,1.6981042283888172,22.31928101814649,2156.761956486175,6364898.901748266
violet-211,rec_20260211_173410.npz,40,1.946,500,405,chl_a,9813.069806118901,536117.4215501177,1072.2348431002354,1404712.5453030334,2809.425090606067,2657966.7216783273,5315.933443356655,307738.21452797274,615.4764290559455,2.620158362400311,4.957807030394839,0.5740127109434077,1836.1353846443553,66.68333333333334,2.1613787870254777,6301.232703962721,12.602465407925441,1344.9931203562091,588.0,5422.609557109568,10.845219114219137,1781,543.0,6010.150536130549,12.020301072261098,1845,523.0,6301.232703962721,12.602465407925441,1914,547.0,5905.595151515165,11.81119030303033,1977,602.0,5323.332191142203,10.646664382284404,2027,5,1.048431759917211,1.8650936286549251,24.39142262665959,1623.2457451564328,4906534.903059451
violet-211,rec_20260211_173605.npz,41,1.849,500,405,chl_a,9630.92889494354,494366.50654653163,988.7330130930633,1498014.5141258775,2996.029028251755,2562012.32196522,5124.02464393044,261071.10483414086,522.1422096682817,3.030169912987175,5.182414844125517,0.5280922177715692,1825.6134604011518,68.6,1.8516914469044057,6099.874330285116,12.199748660570233,1320.0286314341474,633.0,5061.162133763684,10.122324267527368,1749,566.0,5903.713501882747,11.807427003765493,1802,557.0,6064.6147211762745,12.12922944235255,1862,555.0,6099.874330285116,12.199748660570233,1914,599.0,5576.643779809949,11.153287559619898,1977,5,1.0058139899614271,1.8054635436858464,22.13499716335281,1643.677872906836,4815464.4474717695
violet-211,rec_20260211_173754.npz,42,1.757,1000,405,chl_a,10824.525421461894,1059001.7692307716,1059.0017692307715,3222501.4362193434,3222.5014362193433,5977030.060506174,5977.030060506175,565992.1555056068,565.9921555056068,3.0429613338229604,5.644022733642567,0.5344581774558576,1842.2769907749916,70.41666666666667,1.5538392832737546,13393.412554112583,13.393412554112583,2967.2492931638967,628.0,12213.96289266292,12.21396289266292,1802,606.0,12899.096459096489,12.899096459096489,1861,589.0,13393.412554112583,13.393412554112583,1914,603.0,12968.363924963956,12.968363924963956,1976,621.0,12459.209168609199,12.459209168609199,2026,5,1.0327758097789355,1.7195417024977528,24.33880845264345,3663.038477425307,10824525.421461895
violet-211,rec_20260211_173958.npz,43,1.669,1000,405,chl_a,7866.6908559440735,763380.4706682223,763.3804706682223,1832660.0683760724,1832.6600683760726,4853831.571484082,4853.831571484083,416818.74541569647,416.81874541569647,2.4007164694321563,6.358338676433913,0.5460170405601753,1880.7372384874893,72.48333333333333,1.7774479156582235,10227.155788655811,10.22715578865581,2156.4393793706345,609.0,9012.582828282848,9.012582828282849,1867,572.0,10227.155788655811,10.22715578865581,1950,575.0,10060.126651126673,10.060126651126673,2001,591.0,9777.362859362882,9.777362859362881,2067,673.0,7824.111344211364,7.824111344211364,2157,5,1.016603084963193,1.7830440414277708,27.491542192477027,2754.5887812936367,7866690.855944074
violet-211,rec_20260211_174129.npz,44,1.585,1000,405,chl_a,8278.178766200484,871763.6476689996,871.7636476689996,2274035.691608397,2274.035691608397,4674096.470085481,4674.096470085481,458282.9568376078,458.2829568376078,2.608546132531356,5.361655630609859,0.5256963376059625,1842.059397564296,74.0,1.7727677825005737,10444.59160839163,10.444591608391631,2269.237600383905,628.0,9175.747163947184,9.175747163947184,1826,572.0,10158.200388500412,10.158200388500413,1890,560.0,10444.59160839163,10.444591608391631,1948,579.0,10011.979176379198,10.011979176379198,2000,630.0,9152.536752136773,9.152536752136774,2066,5,1.0281931059575697,1.7759416169670212,25.04344607858802,2781.758751600632,8278178.766200485
violet-211,rec_20260211_174304.npz,45,1.506,1000,405,chl_a,6388.554206476871,652566.7360972376,652.5667360972376,1914293.4368187413,1914.2934368187412,3520327.83180154,3520.32783180154,301366.20175935247,301.36620175935246,2.9334830154957463,5.394586694466424,0.461816677266931,1827.8629040059225,75.58333333333333,1.2534512101592297,7728.254234654252,7.728254234654252,1751.2484118631774,667.0,6928.531868131884,6.928531868131884,1827,633.0,7529.061405261423,7.529061405261423,1890,626.0,7728.254234654252,7.728254234654252,1948,639.0,7339.410611610627,7.339410611610627,2000,674.0,6773.961360861376,6.773961360861376,2066,5,1.0264565287319387,1.63258859317036,19.932388902925858,2117.748841162181,6388554.206476871
